Gene	Product	EnClNCTC9394 NPEQ	KlPnEcl8 NPEQ	KlPnRH201207 NPEQ	CiRoICC168 NPEQ	SaTySL1344 NPEQ	SaTySL3261 NPEQ	SaTyD23580 NPEQ	SaTyA130 NPEQ	SaEnP125109 NPEQ	SaTyTy2 NPEQ	EsCoEC958 NPEQ	EsCoST131 NPEQ	EsCoCS17 NPEQ	EsCoH10407 NPEQ	EsCoBW25113 NPEQ	EsCoMG1655 NPEQ	EnClNCTC9394 locus tag	KlPnEcl8 locus tag	KlPnRH201207 locus tag	CiRoICC168 locus tag	SaTySL1344 locus tag	SaTySL3261 locus tag	SaTyD23580 locus tag	SaTyA130 locus tag	SaEnP125109 locus tag	SaTyTy2 locus tag	EsCoEC958 locus tag	EsCoST131 locus tag	EsCoCS17 locus tag	EsCoH10407 locus tag	EsCoBW25113 locus tag	EsCoMG1655 locus tag
lpxK	tetraacyldisaccharide 4'-kinase (lipid A 4'-kinase)	2.22671517022819	3.31336502375314	2.85867437555978	3.2111178169686	2.74860291229466	2.67313575847381	4.15105466920101	2.5519991472143	4.14557263741673	2.82681600216505	3.12709320584938	3.09865565598068	2.98223224374462	3.14348415305411	2.90278876570976	7	ENC_17680	BN373_15581	ERS227112_03430	ROD_09831	SL1344_0922	SL3261_0922	STMMW_09961	STM_MW09961	SEN0889	t1949	EC958_1125	NCTC13441_02974	CS17_00978	ETEC_0983	BW25113_0915	b0915
trmD	tRNA m(1)G37 methyltransferase, SAM-dependent	2.75921879865273	3.18472619929077	2.95172393986344	3.27446638322663	3.24521417385543	2.94865788559949	3.49818842868913	2.45081858509067	1.86736858631291	2.4984447167384	3.15992676650655	2.32223530614973	2.14165799353872	2.18519375856276	2.37188384970814	7	ENC_28060	BN373_35841	ERS227112_01713	ROD_25571	SL1344_2647	SL3261_2647	STMMW_26881	STM_MW26881	SEN2595	t2629	EC958_2909	NCTC13441_01134	CS17_02948	ETEC_2814	BW25113_2607	b2607
fabI	enoyl-[acyl-carrier-protein] reductase, NADH-dependent	2.76484338552301	2.41172532556919	2.82409476365145	3.12769514831188	3.15528733543242	2.41924314026032	2.07447471337674	1.84310418492929	4.80020487130194	2.48860654999222	2.87822530657943	2.24729261576631	2.56024388505617	2.33464221659326	2.07429734213486	7	ENC_08530	BN373_19101	ERS227112_05444	ROD_17111	SL1344_1631	SL3261_1631	STMMW_16961	STM_MW16961	SEN1332	t1613	EC958_1622	NCTC13441_02474	CS17_01474	ETEC_1392	BW25113_1288	b1288
ftsQ	divisome assembly protein, membrane anchored protein involved in growth of wall at septum	2.25500081001012	1.66371286944174	2.44839959348993	3.35713680276203	1.96360982854728	2.69987718985906	1.78242967748035	2.31963975930933	1.99669656709656	2.72731483793883	2.75550517592723	2.63584765351831	1.84370686836208	2.05258087933353	2.22590542798297	7	ENC_46050	BN373_05861	ERS227112_02434	ROD_00991	SL1344_0131	SL3261_0131	STMMW_01371	STM_MW01371	SEN0132	t0135	EC958_0233	NCTC13441_03892	CS17_00093	ETEC_0091	BW25113_0093	b0093
rpsB	30S ribosomal subunit protein S2	1.99829046292351	3.06744680020639	2.83831993672884	2.38048758382407	3.19463536265436	3.1058070310229	3.63956301133643	2.59038418749958	3.03925593768676	2.46178961076609	2.14422038281744	2.53970140979837	2.15163801052895	2.99881764532984	2.21162991364717	7	ENC_46920	BN373_06741	ERS227112_02524	ROD_01721	SL1344_0217	SL3261_0217	STMMW_02221	STM_MW02221	SEN0223	t0217	EC958_0315	NCTC13441_03808	CS17_00178	ETEC_0164	BW25113_0169	b0169
pyrH	uridylate kinase	2.61335048272323	2.87710646502412	2.72022638131597	2.95154763735257	3.19803042489305	2.99482633382531	2.91797999651846	2.26125374477795	2.7530770363528	2.28149112766107	2.98205407679773	1.77379744071899	3.62283183750824	2.48633875533303	2.19502765772331	7	ENC_46940	BN373_06761	ERS227112_02526	ROD_01741	SL1344_0219	SL3261_0219	STMMW_02241	STM_MW02241	SEN0225	t0219	EC958_0317	NCTC13441_03806	CS17_00180	ETEC_0166	BW25113_0171	b0171
rpsC	30S ribosomal subunit protein S3	2.6868974702886	3.41016328379884	3.1052363482077	3.14832343155845	2.6293804770556	3.51287709861864	3.99330834294435	1.66868865442469	2.91923229682994	2.43067273118334	2.65657806995054	2.86398342126922	1.83388712280983	3.45893674739834	2.60448163167131	7	ENC_25280	BN373_43501	ERS227112_00873	ROD_45081	SL1344_3401	SL3261_3401	STMMW_34261	STM_MW34261	SEN3262	t4071	EC958_3707	NCTC13441_00381	CS17_03749	ETEC_3566	BW25113_3314	b3314
ispU	undecaprenyl pyrophosphate synthase	2.61544166920664	2.31228024250414	2.47341060076277	3.29114018173766	2.56015921954401	3.1980425373736	2.39422262748204	2.61278766668412	2.7006792781458	2.49561372236275	3.45968630362561	2.44191509169391	1.99376903023746	3.27438598722275	1.95305892871095	7	ENC_46970	BN373_06791	ERS227112_02529	ROD_01771	SL1344_0222	SL3261_0222	STMMW_02271	STM_MW02271	SEN0228	t0222	EC958_0320	NCTC13441_03803	CS17_00183	ETEC_0169	BW25113_0174	b0174
dnaC	DNA biosynthesis protein	2.88601527458606	3.07917670657337	2.92513479525299	3.65480230037568	2.83125849169851	2.82907164212819	4.15038562823551	2.2856166387711	2.49452822295581	2.67722918987411	3.62538028942284	2.97143423027679	2.73399646923101	3.6942741090419	2.76232968970987	7	ENC_44790	BN373_04391	ERS227112_02289	ROD_48601	SL1344_4474	SL3261_4474	STMMW_44891	STM_MW44891	SEN4308	t4586	EC958_0091	NCTC13441_04035	CS17_04828	ETEC_4663	BW25113_4361	b4361
fabG	3-oxoacyl-[acyl-carrier-protein] reductase	2.56422219432279	2.17045781472698	2.73694453297087	3.29584990073248	3.41530963667891	2.83914248154243	1.87977262611422	2.17268923167056	3.35034393644927	3.05714142235611	2.40215578568199	2.60465043494522	2.45882051289532	3.28265887681575	2.19190639628893	7	ENC_15460	BN373_17051	ERS227112_03569	ROD_11551	SL1344_1132	SL3261_1132	STMMW_12041	STM_MW12041	SEN1854	t1725	EC958_1289	NCTC13441_02819	CS17_01231	ETEC_1158	BW25113_1093	b1093
plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	2.33298750705827	3.69312673317202	3.09219930143069	2.20483675858615	2.96975875109514	3.61466322133177	3.62471956393878	3.19946580880314	3.35901334380812	3.69398943980623	4.11255685235715	2.44724109585211	2.73297699237124	3.86026519826254	2.9695500061459	7	ENC_32530	BN373_40881	ERS227112_01172	ROD_35641	SL1344_3147	SL3261_3147	STMMW_31331	STM_MW31331	SEN3016	t3094	EC958_3416	NCTC13441_00683	CS17_03439	ETEC_3289	BW25113_3018	b3018
mukE	chromosome condensin MukBEF, MukE localization factor	2.3118315428915	2.79598709762688	2.31134698138582	3.02939871718162	2.31705766272902	2.70609157332698	2.68939124043153	1.91012958551839	2.44589132469918	2.10826792490464	2.84423789042505	2.37856162387726	3.53441450447188	2.42043159898425	2.34185846688106	7	ENC_17590	BN373_15661	ERS227112_03438	ROD_09911	SL1344_0930	SL3261_0930	STMMW_10041	STM_MW10041	SEN0897	t1941	EC958_1134	NCTC13441_02966	CS17_00986	ETEC_0991	BW25113_0923	b0923
lpxH	UDP-2,3-diacylglucosamine pyrophosphohydrolase	3.00324357905683	2.79972495909218	2.46541681607368	2.8993417933764	2.52086511695693	2.90226380268711	3.33105800815445	2.02369324351513	2.03539428115282	2.16530360327532	2.86653913559198	2.25747687439675	2.62865922820407	2.34494823510914	2.4526853485058	7	ENC_481added	BN373_09691	ERS227112_02831	ROD_05561	SL1344_0528	SL3261_0528	STMMW_06031	STM_MW06031	SEN0516	t2326	EC958_0663	NCTC13441_03451	CS17_00550	ETEC_0576	BW25113_0524	b0524
ribB	3,4-dihydroxy-2-butanone-4-phosphate synthase	2.94507504744233	3.20893810695047	2.61827797907668	1.85178550084177	3.30174995286923	3.26285346934289	2.71054546561065	1.84426293029153	2.9810913967817	2.46459152953523	2.56830184500582	2.47336517559948	2.90108207475644	3.36292655164977	2.42572839678985	7	ENC_32880	BN373_41061	ERS227112_01154	ROD_35901	SL1344_3168	SL3261_3168	STMMW_31561	STM_MW31561	SEN3037	t3115	EC958_3451	NCTC13441_00647	CS17_03469	ETEC_3313	BW25113_3041	b3041
rpsD	30S ribosomal subunit protein S4	2.61784165705696	2.58570929186074	2.95408432472252	3.13147662176394	2.28838387120781	2.31081731534326	3.5321187776774	2.53490512231587	2.75148292882505	2.18225428141278	2.3895628171636	2.34786250873555	2.34281390617256	3.25395217595303	2.29364052599588	7	ENC_536added	BN373_43331	ERS227112_00889	ROD_45251	SL1344_3383	SL3261_3383	STMMW_34091	STM_MW34091	SEN3244	t4089	EC958_5072	NCTC13441_00399	CS17_03731	ETEC_3548	BW25113_3296	b3296
lolA	lipoprotein chaperone	1.9097999968044	2.53126025250023	2.29769869753065	2.622648133579	3.19568413097761	2.71081486742523	2.32281292657066	2.2389761468667	1.77236813234998	2.82581432723881	2.85128511706938	2.19373773440379	2.94152571439375	2.53180948934447	2.1574447547017	7	ENC_17900	BN373_15391	ERS227112_03410	ROD_09551	SL1344_0899	SL3261_0899	STMMW_09731	STM_MW09731	SEN0866	t1973	EC958_1003	NCTC13441_03102	CS17_00953	ETEC_0959	BW25113_0891	b0891
hemD	uroporphyrinogen III synthase	3.15247054735251	3.01047226874813	2.47858419822356	2.53299053794923	2.72975426415109	3.73019842160902	3.20606952619637	2.87709742951287	2.36192364582684	2.37253229314626	3.81964807722783	1.96678655872424	2.44368049482942	2.39739411754916	2.94693921397064	7	ENC_27added	BN373_49281	ERS227112_01775	ROD_39471	SL1344_3892	SL3261_3892	STMMW_39081	STM_MW39081	SEN3738	t3360	EC958_4265	NCTC13441_04716	CS17_04258	ETEC_4083	BW25113_3804	b3804
gmk	guanylate kinase	2.5859641227774	2.87314472168666	3.01406005287612	3.47046437501659	2.67075722968595	3.84399288200264	2.36951237961965	3.37068543312303	3.78960965632957	2.63462253302499	3.49061263961762	3.16011679518937	2.68829211249777	3.76865297633551	3.08331683135226	7	ENC_02720	BN373_46381	ERS227112_00583	ROD_41681	SL1344_3706	SL3261_3706	STMMW_37291	STM_MW37291	SEN3562	t3778	EC958_4055	NCTC13441_00036	CS17_04096	ETEC_3889	BW25113_3648	b3648
ribA	GTP cyclohydrolase II	2.49365692220478	2.52597519172596	2.59990852703851	3.09314315249054	1.99161551379913	1.96907350550239	2.80486116802059	1.88924056698788	2.56023132094889	2.90400533417917	2.02469938424417	2.17554084467516	2.04860891796238	1.85364189204877	1.72274779499813	7	ENC_08380	BN373_18991	ERS227112_05455	ROD_17231	SL1344_1643	SL3261_1643	STMMW_17061	STM_MW17061	SEN1322	t1624	EC958_1609	NCTC13441_02486	CS17_01462	ETEC_1381	BW25113_1277	b1277
ribC	riboflavin synthase, alpha subunit	2.84599254677799	2.12072832295321	2.75717327763319	3.57812428951939	2.77794505929549	2.23873744224053	2.12714635095088	1.78928436105412	2.22706643255007	2.56730858499681	3.02565446640319	2.6615752449504	3.34396940988165	2.88554314510406	2.49037817460259	7	ENC_13370	BN373_25831	ERS227112_04672	ROD_14071	SL1344_1358	SL3261_1358	STMMW_14291	STM_MW14291	SEN1621	t1294	EC958_1884	NCTC13441_02219	CS17_01842	ETEC_1697	BW25113_1662	b1662
nusG	transcription termination factor	2.56693493819022	2.86638147661376	2.38848289750237	2.8146555838233	2.06350293708991	3.23810200781622	2.50031033393329	2.40536837437403	2.00861810832627	2.19781199660022	3.33995316844385	2.67811129965068	1.88403104155922	3.09058633152551	2.43788900172436	7	ENC_01440	BN373_49751	ERS227112_01829	ROD_37701	SL1344_4087	SL3261_4087	STMMW_41011	STM_MW41011	SEN3932	t3479	EC958_5093	NCTC13441_04514	CS17_04443	ETEC_4241	BW25113_3982	b3982
yihA	cell division GTP-binding protein	2.03996919955269	3.13043122134836	2.82544841032887	2.76185569010431	3.1012153456495	2.88623869517214	3.25943126722844	2.83905866603111	2.46031449375614	2.73817633635428	2.43754789126211	2.06885827267607	2.1683726532911	3.04497769388707	2.21826941198564	7	ENC_2added	BN373_48051	ERS227112_00412	ROD_38961	SL1344_3948	SL3261_3948	STMMW_39651	STM_MW39651	SEN3789	t3620	EC958_4343	NCTC13441_04636	CS17_04315	ETEC_4134	BW25113_3865	b3865
fldA	flavodoxin 1	2.50527547409654	2.26502755988917	1.93186744434052	2.7356359314772	2.94756187372022	2.54312536834183	1.96624334316596	1.88644391366948	2.19757241335192	2.26014519482021	2.21994018509492	2.40312445586987	3.34699704835527	2.37808123073842	2.20246848020845	7	ENC_20420	BN373_12781	ERS227112_03148	ROD_06921	SL1344_0676	SL3261_0676	STMMW_07521	STM_MW07521	SEN0658	t2181	EC958_0802	NCTC13441_03307	CS17_00686	ETEC_0701	BW25113_0684	b0684
rplE	50S ribosomal subunit protein L5	2.80884494039092	3.24619332264942	2.991729342907	3.39484905613972	2.24815766410707	3.2751997359278	3.64000607398843	2.61876130653664	2.48649275275574	2.44427173379045	3.17485074249385	2.66512155844357	2.72529058817618	3.12791018626302	2.46245120580986	7	ENC_25220	BN373_43441	ERS227112_00879	ROD_45141	SL1344_3395	SL3261_3395	STMMW_34211	STM_MW34211	SEN3256	t4077	EC958_3701	NCTC13441_00387	CS17_03743	ETEC_3560	BW25113_3308	b3308
rplF	50S ribosomal subunit protein L6	2.63457681609598	3.08970861932699	2.75384274600387	2.55641137688082	3.07112731000925	2.28413367320595	1.85674323854897	2.32438369626501	3.30310415035098	1.86431818836497	2.36344040209902	2.57290588098443	2.32369702459494	2.25164649444569	1.96368393282951	7	ENC_25190	BN373_43411	ERS227112_00882	ROD_45171	SL1344_3392	SL3261_3392	STMMW_34181	STM_MW34181	SEN3253	t4080	EC958_3698	NCTC13441_00390	CS17_03740	ETEC_3557	BW25113_3305	b3305
rpsE	30S ribosomal subunit protein S5	2.66697200123876	2.9281504195574	2.05157279153552	2.45051223496165	2.39731196558593	3.11850883601223	2.11654203530567	2.49733617880179	2.27368590621154	2.17525968280547	2.95163452711141	2.57059369244428	2.02887316559504	2.95049551243479	2.17877446671373	7	ENC_25170	BN373_43391	ERS227112_00884	ROD_45191	SL1344_3390	SL3261_3390	STMMW_34161	STM_MW34161	SEN3251	t4082	EC958_3696	NCTC13441_00392	CS17_03738	ETEC_3555	BW25113_3303	b3303
rplJ	50S ribosomal subunit protein L10	2.47025786144082	2.75915307677462	2.55809228540463	2.53265502774599	3.22190256897572	3.25342911329117	3.48850844361119	2.54481617514872	3.16326097623254	2.46276996011427	3.18390061617842	2.55699069418872	2.41620001272569	1.92861113932239	1.77540293983128	7	ENC_01410	BN373_49781	ERS227112_01832	ROD_37671	SL1344_4090	SL3261_4090	STMMW_41041	STM_MW41041	SEN3935	t3476	EC958_5096	NCTC13441_04511	CS17_04446	ETEC_4244	BW25113_3985	b3985
rpsG	30S ribosomal subunit protein S7	2.71625143790184	2.68322245618926	2.67685500105771	2.65969935623825	3.06204246540624	2.94581194201911	3.50745045080338	2.4689282848668	3.45814311981947	2.2149215893434	2.62450021866133	2.52172076419756	1.83998455314449	2.94989214877043	2.15593437086052	7	ENC_25400	BN373_43631	ERS227112_00860	ROD_44781	SL1344_3414	SL3261_3414	STMMW_34391	STM_MW34391	SEN3275	t4058	EC958_3737	NCTC13441_00354	CS17_03762	ETEC_3593	BW25113_3341	b3341
infC	translation initiation factor IF-3	1.97598034322781	2.10955709098389	3.06991219127864	3.31230453347216	3.14728924989175	2.58448937638015	2.80570100479853	2.21479433548058	4.54903664505648	3.4555452736357	2.64441687165568	2.33139915832791	2.84627141654456	2.09261032477113	1.93936299530345	7	ENC_303added	BN373_27651	ERS227112_04493	ROD_13381	SL1344_1268	SL3261_1268	STMMW_13411	STM_MW13411	SEN1710	t1214	EC958_1939	NCTC13441_02161	CS17_01901	ETEC_1750	BW25113_1718	b1718
coaD	pantetheine-phosphate adenylyltransferase	2.63589148032179	2.97573851342255	2.63163691913232	3.30736952089023	3.17450216142728	2.74758441996722	3.37891365990315	2.54759101208721	3.50291724715102	2.44961481019285	1.82898792772734	2.43913459564437	1.76885096771579	2.22802765603595	2.33680187850234	7	ENC_02530	BN373_46171	ERS227112_00603	ROD_41821	SL1344_3691	SL3261_3691	STMMW_37141	STM_MW37141	SEN3547	t3793	EC958_4042	NCTC13441_00049	CS17_04081	ETEC_3875	BW25113_3634	b3634
rpsK	30S ribosomal subunit protein S11	2.34957069253176	2.68445712979648	2.45772774420694	2.67224400595073	2.55670350412388	2.67486588385777	2.14478950515126	1.8855993813205	2.55519158677089	1.67712979797935	2.6370193116283	2.17356246662646	1.9728068649072	2.5730461807646	1.79379047628108	7	ENC_25120	BN373_43341	ERS227112_00887B	ROD_45241	SL1344_3384	SL3261_3384	STMMW_34101	STM_MW34101	SEN3245	t4088	EC958_3691	NCTC13441_00398	CS17_03732	ETEC_3549	BW25113_3297	b3297
rpsH	30S ribosomal subunit protein S8	2.5829139431296	2.7952520234193	2.67467468435218	2.87651553803501	2.12030702060357	2.87677367014792	3.15140374985605	2.19050113987502	3.53013340283296	1.96333818436424	2.75270075753235	2.26911680804148	2.87852757331536	2.72210782697477	1.88370801503509	7	ENC_25200	BN373_43421	ERS227112_00881	ROD_45161	SL1344_3393	SL3261_3393	STMMW_34191	STM_MW34191	SEN3254	t4079	EC958_3699	NCTC13441_00389	CS17_03741	ETEC_3558	BW25113_3306	b3306
secE	preprotein translocase membrane subunit	1.97985408832954	2.57667203891273	1.94409259734284	2.26111691180878	2.95956120922768	2.92061850461208	2.48562289187004	2.20559657283607	1.8211730821083	1.92456483565671	2.95392258734234	1.86218928723789	2.67534884660578	2.7350730661182	2.08235229711284	7	ENC_01450	BN373_49741	ERS227112_01828	ROD_37711	SL1344_4086	SL3261_4086	STMMW_41001	STM_MW41001	SEN3931	t3480	EC958_5092	NCTC13441_04515	CS17_04442	ETEC_4240	BW25113_3981	b3981
rplL	50S ribosomal subunit protein L7/L12	2.78505730235739	2.84487975881804	3.12259876557635	3.49727588317444	3.57760394981412	3.57149457814969	3.87410960290169	3.3784463008683	3.79595235595766	3.50170224008097	3.67911806085464	3.2349612390337	2.17637326657076	3.36228302463208	2.96306549221688	7	ENC_01400	BN373_49791	ERS227112_01833	ROD_37661	SL1344_4091	SL3261_4091	STMMW_41051	STM_MW41051	SEN3936	t3475	EC958_5097	NCTC13441_04510	CS17_04447	ETEC_4245	BW25113_3986	b3986
rplV	50S ribosomal subunit protein L22	2.27029763565815	2.69925625680238	2.55381439633195	1.86749636497638	2.65124155610641	2.70835387004862	2.96773008516692	1.73193001093502	2.60966380144405	1.91545902909149	2.69729773262094	2.18895120115395	2.84309739727329	2.64274645920046	1.76674553159174	7	ENC_25290	BN373_43511	ERS227112_00872	ROD_45071	SL1344_3402	SL3261_3402	STMMW_34271	STM_MW34271	SEN3263	t4070	EC958_3708	NCTC13441_00380	CS17_03750	ETEC_3567	BW25113_3315	b3315
rplU	50S ribosomal subunit protein L21	2.23682450051627	2.69731282072213	3.01449287172134	3.0504108930954	2.72712001461422	1.99548994017697	3.08838983713644	2.2597287021194	2.54542802040981	2.04341470537283	2.55795652945018	2.41910186023359	2.00555979218277	1.76657733578114	1.92762560203448	7	ENC_34230	BN373_42461	ERS227112_01002	ROD_46342	SL1344_3276	SL3261_3276	STMMW_33031	STM_MW33031	SEN3137	t3221	EC958_3586	NCTC13441_00506	CS17_03628	ETEC_3451	BW25113_3186	b3186
rplX	50S ribosomal subunit protein L24	2.74440016826972	2.71784776343353	3.10431945175208	3.16821597689515	2.33976376409414	3.04301548962806	3.3608965933047	2.91123470122161	3.26230898437503	2.67257856441869	3.09141676838339	3.03609231673816	2.87952672660007	3.06393652466804	2.48379634379006	7	ENC_25230	BN373_43451	ERS227112_00878	ROD_45131	SL1344_3396	SL3261_3396	STMMW_34221	STM_MW34221	SEN3257	t4076	EC958_3702	NCTC13441_00386	CS17_03744	ETEC_3561	BW25113_3309	b3309
rplW	50S ribosomal subunit protein L23	2.18332215681028	2.72871459991158	2.82159302849205	2.54863024007908	2.68641053468327	2.77433734081824	2.14244332421117	2.25849331603042	3.13914228927265	2.08022683277424	2.74725102518511	2.40293603634363	2.49771276316675	2.3416369049133	2.119635811266	7	ENC_25320	BN373_43541	ERS227112_00869	ROD_45041	SL1344_3405	SL3261_3405	STMMW_34301	STM_MW34301	SEN3266	t4067	EC958_3711	NCTC13441_00377	CS17_03753	ETEC_3570	BW25113_3318	b3318
groS	Cpn10 chaperonin GroES, small subunit of GroESL	2.17000994791962	2.54023053772004	2.69868635928675	2.97630752458141	2.95461084514293	2.99230733804039	2.59533166449077	2.76274030167245	3.18863245987291	3.02549757748739	2.36999700191022	2.55265584018456	2.17388518244256	2.29087493209375	1.9247363093473	7	ENC_42390	BN373_01441	ERS227112_02008	ROD_32051	SL1344_4266	SL3261_4266	STMMW_42781	STM_MW42781	SEN4099	t4381	EC958_4631	NCTC13441_04313	CS17_04620	ETEC_4489	BW25113_4142	b4142
