Gene	Product	KlPnEcl8 NPEQ	KlPnRH201207 NPEQ	CiRoICC168 NPEQ	SaTySL1344 NPEQ	SaTySL3261 NPEQ	SaTyD23580 NPEQ	SaTyA130 NPEQ	SaEnP125109 NPEQ	SaTyTy2 NPEQ	EsCoEC958 NPEQ	EsCoST131 NPEQ	EsCoBW25113 NPEQ	EsCoMG1655 NPEQ	KlPnEcl8 locus tag	KlPnRH201207 locus tag	CiRoICC168 locus tag	SaTySL1344 locus tag	SaTySL3261 locus tag	SaTyD23580 locus tag	SaTyA130 locus tag	SaEnP125109 locus tag	SaTyTy2 locus tag	EsCoEC958 locus tag	EsCoST131 locus tag	EsCoBW25113 locus tag	EsCoMG1655 locus tag	EsCoMG1655 position
fhuD	iron(3+)-hydroxamate import ABC transporter periplasmic binding protein	1.16075399605513	0.887929299713729	0.657779728710226	1.26943685402208	0.864903129218693	0.842953756141433	0.553889729847503	0.506006952410687	0.58384665715383	1.14618176884417	1.16415187008904	1.0003276608346	7	BN373_06581	ERS227112_02508	ROD_01561	SL1344_0194	SL3261_0194	STMMW_01991	STM_MW01991	SEN0198	t0201	EC958_0300	NCTC13441_03824	BW25113_0152	b0152	170575
cho	excinuclease cho	0.868400349904279	0.312101632641514	0.53043912728404	1.00987063281479	1.14518525925174	1.06873162925697	0.502477131144988	0.585830485655264	0.534654966412686	0.824574332899649	0.794238200366969	0.448639333945678	7	BN373_18501	ERS227112_05506	ROD_13151	SL1344_1244	SL3261_1244	STMMW_13161	STM_MW13161	SEN1734	t1188	EC958_1962	NCTC13441_02139	BW25113_1741	b1741	1823515
tatC	twin arginine-targeting protein translocase TatC	1.64391952633403	1.93009382592037	1.25644684724067	0.933407911634753	1.30108029086122	1.14981783492834	0.990571618980539	1.13493793721206	0.858627790460959	1.24147719049574	1.42712025856968	1.4697470333518	7	BN373_49591	ERS227112_01806	ROD_39161	SL1344_3929	SL3261_3929	STMMW_39461	STM_MW39461	SEN3770	t3322	EC958_4320	NCTC13441_04661	BW25113_3839	b3839	4022736
artI	arginine ABC transporter, periplasmic arginine-binding protein ArtI	0.862205931742488	0.569768566751552	0.667858408366531	1.10121964786522	1.07827647382984	0.793528524629858	0.464974278604823	0.897401247699517	0.837730272514331	1.2406527522005	0.923691440112943	0.846739210278089	7	BN373_15111	ERS227112_03382	ROD_08731	SL1344_0866	SL3261_0866	STMMW_09401	STM_MW09401	SEN0835	t2006	EC958_0975	NCTC13441_03131	BW25113_0863	b0863	902257
artM_4	amino acid ABC transporter, ATP-binding protein	1.07660468316691	0.753275894561114	0.842252653827868	0.742881513250385	0.698636217481219	0.7615781791416	0.760186942774491	0.684367745023632	1.01291102623636	0.799171008993508	0.503742157170365	1.03774128146438	7	BN373_29981	ERS227112_04246	ROD_19721	SL1344_1880	SL3261_1880	STMMW_19301	STM_MW19301	SEN1056	t0925	EC958_2185	NCTC13441_01907	BW25113_1917	b1917	1997062
codB	permease, cytosine/purine, uracil, thiamine, allantoin family	0.818128141825328	1.11111399601303	1.05787654817923	1.74440661273817	1.28042355693636	1.4654934652267	1.51547409522527	1.14900632184002	0.759739849314212	0.78775362135249	0.605263422670474	0.672413046264232	7	BN373_12121	ERS227112_03072	ROD_46031	SL1344_3305	SL3261_3305	STMMW_33321	STM_MW33321	SEN3166	t3250	EC958_0484	NCTC13441_03628	BW25113_0336	b0336	354922
queC	queuosine biosynthesis protein QueC	1.19891126423403	1.21617664867887	0.868672232661776	1.44403819385827	1.36155023078025	0.739976661751795	1.01018877802744	1.17250825374297	0.629538821719227	0.880908714505353	0.959686479536972	2.4598457155002	7	BN373_08951	ERS227112_02758	ROD_04991	SL1344_0449	SL3261_0449	STMMW_05261	STM_MW05261	SEN0437	t2405	EC958_0583	NCTC13441_03534	BW25113_0444	b0444	464852
hisA	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	0.653397285079601	0.411733311180836	1.13822129866193	0.839856772128952	0.697832348851051	0.633268541804719	0.475471067199224	0.717463674791437	0.367653716139591	0.527703018123792	0.445747804095988	0.290176648271221	7	BN373_30831	ERS227112_04100	ROD_21621	SL1344_2053	SL3261_2053	STMMW_21071	STM_MW21071	SEN2075	t0797	EC958_2365	NCTC13441_01688	BW25113_2024	b2024	2095125
fabG	3-oxoacyl-[acyl-carrier-protein] reductase	0.059689298293665	0	0	0	0	0.0653036581234952	0	0.0164165903245705	0	0.0376624636747535	0	0	0	BN373_17051	ERS227112_03569	ROD_11551	SL1344_1132	SL3261_1132	STMMW_12041	STM_MW12041	SEN1854	t1725	EC958_1289	NCTC13441_02819	BW25113_1093	b1093	1150670
cpxR	transcriptional regulatory protein CpxR	1.1624852420114	1.04784950490303	0.993154788902727	1.00801334938871	1.27544836740968	1.10980718413893	0.771184994156758	0.90943677158534	0.794161352623612	1.28713102915057	1.12614802810863	0.976402207979364	7	BN373_48531	ERS227112_00362	ROD_38381	SL1344_4008	SL3261_4008	STMMW_40241	STM_MW40241	SEN3849	t3560	EC958_4397	NCTC13441_04587	BW25113_3912	b3912	4104972
mukE	chromosome partition protein MukE	0	0	0	0.0146164750701262	0	0.0256137986569521	0	0.0320509774391139	0	0.0171079889954645	0	0	0	BN373_15661	ERS227112_03438	ROD_09911	SL1344_0930	SL3261_0930	STMMW_10041	STM_MW10041	SEN0897	t1941	EC958_1134	NCTC13441_02966	BW25113_0923	b0923	975622
ugpQ	glycerophosphoryl diester phosphodiesterase	0.883353330144445	0.975408001519104	0.668315375369549	1.18267174744228	1.05083877218387	0.98945365474416	0.909024010755209	0.719022177109498	0.594934924211877	0.723204448772207	0.895442192234864	0.256537677916293	7	BN373_44461	ERS227112_00775	ROD_43791	SL1344_3519	SL3261_3519	STMMW_35421	STM_MW35421	SEN3376	t3968	EC958_3839	NCTC13441_00253	BW25113_3449	b3449	3587370
ybhP	endonuclease/exonuclease/phosphatase family protein	0.846833982271721	0.791014534148002	0.840459842363649	1.02301384477492	0.749516640254253	0.770087742061656	0.66983385194235	0.514796235903856	0.413185695520599	0.756494645091239	0.671598088994002	1.10845500880934	7	BN373_13811	ERS227112_03253	ROD_07901	SL1344_0789	SL3261_0789	STMMW_08651	STM_MW08651	SEN0759	t2075	EC958_0902	NCTC13441_03204	BW25113_0790	b0790	823736
artJ	arginine ABC transporter, periplasmic arginine-binding protein ArtJ	0.715364135543237	0.560423428057866	0.585398855813852	0.564638097804842	0.773059103241544	0.450695912219822	0.828132640045329	0.742436318749721	0.867235683639726	0.598449771710139	0.554786256177495	0.595234116577636	7	BN373_15081	ERS227112_03379	ROD_08701	SL1344_0863	SL3261_0863	STMMW_09371	STM_MW09371	SEN0832	t2009	EC958_0972	NCTC13441_03134	BW25113_0860	b0860	899844
trmJ	RNA methyltransferase, TrmH family, group 1	1.38869146389327	0.613249128968617	1.03734456931458	0.69833026080247	0.985451697854429	0.753367625399011	0.48040042434425	0.676586545046233	0.567049138995271	1.06359252686776	0.915266270185651	0.422713666476232	7	BN373_35211	ERS227112_00051	ROD_24761	SL1344_2507	SL3261_2507	STMMW_25621	STM_MW25621	SEN2525	t0311	EC958_2843	NCTC13441_01203	BW25113_2532	b2532	2662583
queE	radical SAM domain protein	1.51260046059826	1.19710964132974	0.721266575299308	0.986086287902602	1.02507035927851	0.99563185745752	0.712211488438818	0.895099514785254	1.08795085594863	1.35632467185264	2.25885449270027	1.74541279872785	7	BN373_37651	ERS227112_01539	ROD_30371	SL1344_2930	SL3261_2930	STMMW_29141	STM_MW29141	SEN2790	t2852	EC958_3046	NCTC13441_00998	BW25113_2777	b2777	2904747
tolQ	protein TolQ	0.719864711283206	1.31214164328736	0.75111303688827	0.722506892930669	0.782101112028539	0.72332789117561	0.116671129271841	0.68681614087139	0.633016910361076	0.542592645214871	0.245931496447064	0.986724481110852	7	BN373_13141	ERS227112_03184	ROD_07311	SL1344_0727	SL3261_0727	STMMW_08021	STM_MW08021	SEN0695	t2131	EC958_0856	NCTC13441_03257	BW25113_0737	b0737	775153
sseA	3-mercaptopyruvate sulfurtransferase	0.88429064539777	0.443149608405674	0.958579656715426	0.551065902636708	0.604666080316591	0.705775916260531	0.73855875737193	0.512278589808832	0.593604250227552	1.22347991324996	1.26494006858848	0.678816612419218	7	BN373_35081	ERS227112_00064	ROD_24651	SL1344_2495	SL3261_2495	STMMW_25501	STM_MW25501	SEN2513	t0323	EC958_2831	NCTC13441_01215	BW25113_2521	b2521	2652494
gltL	glutamate/aspartate ABC transporter, ATP-binding protein	1.66580705521932	2.06587045362648	1.13507056968112	0.888318457556716	0.982645662247888	0.99107861476885	0.886647465956217	0.724647496331234	0.637753168662785	0.578981852196312	0.546473011411054	0.435143705994141	7	BN373_12581	ERS227112_03120	ROD_06651	SL1344_0651	SL3261_0651	STMMW_07271	STM_MW07271	SEN0631	t2211	EC958_0770	NCTC13441_03345	BW25113_0652	b0652	684530
glnQ	glutamine ABC transporter, ATP-binding protein	1.02424619337719	0.938909056353941	0.510445535715297	0.956937008162938	1.05418271387871	1.03042311252907	0.594745047002686	1.02351087044337	1.01249826192914	0.818358980563466	0.657367199307215	0.764473017824618	7	BN373_14021	ERS227112_03274	ROD_08101	SL1344_0803	SL3261_0803	STMMW_08791	STM_MW08791	SEN0773	t2060	EC958_0922	NCTC13441_03185	BW25113_0809	b0809	845741
glpR	glycerol-3-phosphate regulon repressor	1.17356804159612	0.953628138018444	0.641792705532274	0.874198861963858	1.13043597177945	0.843663216443449	0.909392534737547	0.732797233557114	0.684806292742875	0.46734791010883	0.514265200994317	1.0167616650658	7	BN373_44281	ERS227112_00797	ROD_44011	SL1344_3489	SL3261_3489	STMMW_35121	STM_MW35121	SEN3348	t3990	EC958_3815	NCTC13441_00278	BW25113_3423	b3423	3559848
amiD	N-acetylmuramoyl-L-alanine amidase amiD	0.681007514601557	0.544032127521046	0.608894254834707	1.08650032025886	0.932553234075451	0.674262328913465	0.590755278575727	0.695842259279167	0.586194405043023	0.882564746112175	0.650498704300272	1.33705871117196	7	BN373_15161	ERS227112_03387	ROD_08771	SL1344_0870	SL3261_0870	STMMW_09441	STM_MW09441	SEN0839	t2002	EC958_0979	NCTC13441_03127	BW25113_0867	b0867	904913
ybfF	putative esterase YbfF	0.620789269281425	0.685912881943915	0.463122744100432	0.801711121304391	0.838007065585221	0.58731514270105	0.457312644298702	0.666612776882532	0.405113848076262	1.52348195450707	0.904774304034841	0.932541982541782	7	BN373_12801	ERS227112_03150	ROD_06941	SL1344_0678	SL3261_0678	STMMW_07541	STM_MW07541	SEN0660	t2179	EC958_0804	NCTC13441_03305	BW25113_0686	b0686	712038
dnaQ	DNA polymerase III, epsilon subunit	0.0386590689878127	0	0	0.0905507299600001	0.0159828366110619	0.07456695419953	0	0.280608394479616	0	0.11689568580006	0.0366741638586695	0.0939657611739989	7	BN373_07151	ERS227112_02570	ROD_02201	SL1344_0259	SL3261_0259	STMMW_02631	STM_MW02631	SEN0266	t2601	EC958_0358	NCTC13441_03761	BW25113_0215	b0215	236067
yabI_1	putative membrane protein	0.884650142723411	1.12738927418602	0.503214015054499	1.16888073430686	1.01492116514584	1.19344692839262	0.622874113432317	0.593808512003009	0.314927189801279	1.30018678003448	1.12887580514629	0.924484134786602	7	BN373_05521	ERS227112_02400	ROD_00721	SL1344_0105	SL3261_0105	STMMW_01111	STM_MW01111	SEN0106	t0109	EC958_0205	NCTC13441_03920	BW25113_0065	b0065	71351
xni	exodeoxyribonuclease-9	0.585308835933824	0.811449749274983	0.915239988780161	0.856443804874884	0.737479633207272	0.600653177331569	0.32956392684712	0.59095555596317	0.381855916705891	0.585708650330432	0.607864367356325	0.575397297517535	7	BN373_37961	ERS227112_01508	ROD_28401	SL1344_2952	SL3261_2952	STMMW_29351	STM_MW29351	SEN2817	t2880	EC958_3068	NCTC13441_00977	BW25113_2798	b2798	2931055
endA	endonuclease-1	0.606504168567268	0.714678453160039	0.714867092185455	0.796070736019726	0.846855274241049	0.86760778646158	0.540669041135547	0.659484699209486	0.51672895389809	0.703190977167458	0.702266740099237	0.784357949572064	7	BN373_40311	ERS227112_01285	ROD_50411	SL1344_3068	SL3261_3068	STMMW_30541	STM_MW30541	SEN2936	t3005	EC958_3231	NCTC13441_00806	BW25113_2945	b2945	3090347
rplA	ribosomal protein L1	0.0503587277947916	0.0389392523140967	0.198517595100003	0.246108063059839	0.0833093502807784	0.166870732342687	0.0226569790775937	0.272043254802961	0.093337816851009	0.210751781797206	0.0288820570369744	0.022491012293612	7	BN373_49771	ERS227112_01831	ROD_37681	SL1344_4089	SL3261_4089	STMMW_41031	STM_MW41031	SEN3934	t3477	EC958_5095	NCTC13441_04512	BW25113_3984	b3984	4178879
plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	0	0	0.0584108901640209	0.0126485068684715	0	0.0154494120502314	0	0.0414515578607765	0	0	0.0175025839750379	0	0	BN373_40881	ERS227112_01172	ROD_35641	SL1344_3147	SL3261_3147	STMMW_31331	STM_MW31331	SEN3016	t3094	EC958_3416	NCTC13441_00683	BW25113_3018	b3018	3162744
artQ	arginine ABC transporter, permease protein ArtQ	0.683350770920153	0.575346906552983	0.738691694075864	1.04950919102446	0.93418345588684	1.02638252594013	0.263738697433236	0.741964560763346	0.66077557915142	1.08043672082713	0.754281660963751	0.216280643717692	7	BN373_15101	ERS227112_03381	ROD_08721	SL1344_0865	SL3261_0865	STMMW_09391	STM_MW09391	SEN0834	t2007	EC958_0974	NCTC13441_03132	BW25113_0862	b0862	901534
ybhA	phosphatase YbhA	0.499841799418354	0.586282952277367	0.530005501993183	1.18533854722023	1.28777918803271	1.15964779703831	0.86434715354378	0.856942493223533	0.805815262562586	1.24241625048589	1.00433811328509	1.05433052073187	7	BN373_13361	ERS227112_03213	ROD_07621	SL1344_0761	SL3261_0761	STMMW_08361	STM_MW08361	SEN0729	t2103	EC958_0878	NCTC13441_03228	BW25113_0766	b0766	797613
cof	hydrolase Cof	1.10490810158015	1.18709728110974	0.604100366202503	1.66200753001077	1.27008272429944	1.21249459600899	1.23641105770949	1.26711972821386	0.70577133768218	0.742748531075534	0.652343583429291	0.616755071503152	7	BN373_08971	ERS227112_02760	ROD_05011	SL1344_0451	SL3261_0451	STMMW_05281	STM_MW05281	SEN0439	t2403	EC958_0585	NCTC13441_03532	BW25113_0446	b0446	467412
rhmR	transcriptional regulator, IclR family	1.09029220293076	1.26577188775696	0.726909810226128	1.99392418417849	1.28918284892522	1.2513904115245	1.57788560408443	1.62165507515597	1.03329442366278	1.25193521826599	0.811718829505023	0.23570008542101	7	BN373_32641	ERS227112_03925	ROD_26611	SL1344_2261	SL3261_2261	STMMW_23161	STM_MW23161	SEN2274	t0571	EC958_2586	NCTC13441_01460	BW25113_2248	b2248	2361429
murR	transcriptional regulator, RpiR family	0.723517757551291	0.530100492068425	1.31891527649075	0.523242673949241	0.46934867196259	0.345272731754571	0.147199590274168	0.51310276837678	0.557357454396305	0.965027612387922	1.31568505361546	0.745786819343802	7	BN373_35441	ERS227112_00027	ROD_25071	SL1344_2534	SL3261_2534	STMMW_25881	STM_MW25881	SEN2552	t0285	EC958_2867	NCTC13441_01178	BW25113_2561	b2561	2698759
smtA	SmtA protein	0.724846001703791	1.12145986781462	0.61988702218398	1.15398569837555	0.981305363739077	0.898896297647994	0.530033859953851	0.913836914333703	0.628374176453204	0.877816848142502	0.476440781063775	1.52750879222851	7	BN373_15641	ERS227112_03436	ROD_09891	SL1344_0928	SL3261_0928	STMMW_10021	STM_MW10021	SEN0895	t1943	EC958_1132	NCTC13441_02968	BW25113_0921	b0921	973537
allS_5	transcriptional regulator, LysR family	0.867617558344682	0.588394686206183	0.875527014763636	0.774839486636354	0.615224658406813	0.879305741562092	0.494574734304345	0.796745232850933	0.680252994895065	0.611602573001305	0.428109775041223	0.640297936527365	7	BN373_30751	ERS227112_04108	ROD_21551	SL1344_2046	SL3261_2046	STMMW_21001	STM_MW21001	SEN2068	t0805	EC958_2356	NCTC13441_01698	BW25113_2015	b2015	2087329
yggG_1	peptidase, M48B family	1.33724729434745	1.2081225180262	0.535257556358197	0.852785976755177	0.784011942439677	0.741537436453051	0.296724623341715	0.548714829340741	0.607843387983365	1.09083471764683	1.1654284085699	0.806003767898298	7	BN373_40221	ERS227112_01307	ROD_50501	SL1344_3053	SL3261_3053	STMMW_30381	STM_MW30381	SEN2920	t2997	EC958_3221	NCTC13441_00815	BW25113_2936	b2936	3081913
recO	DNA repair protein RecO	1.09476116991569	0.364941027120269	1.17488262314191	0.925174662913228	0.964338533915472	0.822960606552162	0.677036335010075	0.696951805176966	0.625105731321228	0.767684855873776	0.950553075706194	0.500675005542048	7	BN373_35481	ERS227112_00023	ROD_25111	SL1344_2541	SL3261_2541	STMMW_25951	STM_MW25951	SEN2559	t0278	EC958_2871	NCTC13441_01174	BW25113_2565	b2565	2701741
yciK	oxidoreductase, short chain dehydrogenase/reductase family	1.37715142027999	0.484323378951916	1.16041681256673	1.1247853351198	1.17282188778103	1.24715020995643	0.6981211895742	0.622365805488081	0.643906156342937	1.09452096172858	0.923348049662454	0.515364953668852	7	BN373_18901	ERS227112_05462	ROD_17331	SL1344_1649	SL3261_1649	STMMW_17131	STM_MW17131	SEN1316	t1630	EC958_1601	NCTC13441_02495	BW25113_1271	b1271	1328354
rhaR	transcriptional activator RhaR	0.965660569322136	0.786316386233499	0.884604362686559	0.924194771911168	0.915590404554572	0.949298215368134	0.896469920974774	0.944185651819875	1.15585543531741	0.929530470834619	0.863785283373366	0.785308212015382	7	BN373_48481	ERS227112_00367	ROD_38451	SL1344_3998	SL3261_3998	STMMW_40141	STM_MW40141	SEN3840	t3570	EC958_4390	NCTC13441_04593	BW25113_3906	b3906	4098646
pdhR_2	putative L-lactate dehydrogenase operon regulatory protein LldR	1.2767979740751	0.69008420228699	0.966981962793104	1.10899653131409	0.976109081237108	0.775503086892844	0.829939699599707	0.613462442652295	0.30778139976501	0.748660934135238	0.80287000593682	0.60509563028559	7	BN373_45901	ERS227112_00630	ROD_42161	SL1344_3658	SL3261_3658	STMMW_36811	STM_MW36811	SEN3515	t3826	EC958_4012	NCTC13441_00079	BW25113_3604	b3604	3779054
ygdQ	integral membrane protein, TerC family	1.01914029058205	1.26668137814655	0.643942516500139	0.917152934359631	1.31399847568168	0.878904515281729	0.732025751782515	0.901061790387314	0.728263571668726	0.890485196251405	0.950530404986432	1.28939371798935	7	BN373_38711	ERS227112_01427	ROD_28751	SL1344_2984	SL3261_2984	STMMW_29671	STM_MW29671	SEN2849	t2915	EC958_3132	NCTC13441_00907	BW25113_2832	b2832	2970420
entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	0.883703018301069	0.783613531642326	0.780188649841884	1.04588902447745	0.752776370538809	0.766516981997352	0.355839297915397	0.363185371904323	0.465487116492537	1.09110444700174	0.812482365702027	0.649847739182649	7	BN373_11921	ERS227112_03052	ROD_06051	SL1344_0586	SL3261_0586	STMMW_06631	STM_MW06631	SEN0567	t2270	EC958_0716	NCTC13441_03399	BW25113_0596	b0596	628551
ybbM	putative membrane protein	1.39936484881781	2.03491614707616	2.83868815510345	1.39442492221071	1.35243037193406	1.34276801438887	0.930253538779538	1.75038764855268	1.19635377145563	2.90517208339967	2.49502371601394	2.12135048473322	7	BN373_09581	ERS227112_02821	ROD_05461	SL1344_0496	SL3261_0496	STMMW_05731	STM_MW05731	SEN0484	t2357	EC958_0633	NCTC13441_03483	BW25113_0491	b0491	516583
hda	DnaA regulatory inactivator Hda	0.0456963471240191	0.192941482673379	0.791579610902475	0.765673270305624	0.873164486065613	0.836781432500509	0.220764718169002	0.896917485363383	0.151534800671916	0.0331147739134267	0.0526935500332238	0	7	BN373_34781	ERS227112_03760	ROD_24391	SL1344_2459	SL3261_2459	STMMW_25131	STM_MW25131	SEN2477	t0361	EC958_2801	NCTC13441_01244	BW25113_2496	b2496	2618075
moeB	molybdopterin synthase sulfurylase MoeB	0.6851246435285	0.773882001772932	1.23959106518277	1.49312226543748	1.27347181818135	1.62834464612303	0.934134572944897	0.757295097218198	0.753035523860878	1.0246177059644	1.21428725706098	1.34149895332777	7	BN373_14251	ERS227112_03296	ROD_08311	SL1344_0821	SL3261_0821	STMMW_08961	STM_MW08961	SEN0791	t2044	EC958_0938	NCTC13441_03169	BW25113_0826	b0826	864380
mpaA	zinc carboxypeptidase family protein	0.909347701382452	0.359178806020908	1.15642906903695	0.704450064478071	0.701823772891281	0.53006702727238	0.477516845661145	0.537942000550236	0.575840165535742	1.44949425882061	1.00216309394367	0.809358388298105	7	BN373_19361	ERS227112_05350	ROD_16761	SL1344_1610	SL3261_1610	STMMW_16751	STM_MW16751	SEN1353	t1584	EC958_1657	NCTC13441_02439	BW25113_1326	b1326	1389870
mtnN	MTA/SAH nucleosidase	0.801885552141215	0.127876279831423	0.156907925368782	0.24346420143771	0.144751474585858	0.134480634327856	0.136858758905186	0.16545210190216	0.281743402214193	0.517975701635099	0.197675611147266	0.281084204319588	7	BN373_06651	ERS227112_02515	ROD_01631	SL1344_0208	SL3261_0208	STMMW_02131	STM_MW02131	SEN0212	t0208	EC958_0307	NCTC13441_03817	BW25113_0159	b0159	178455
ycdX	PHP domain protein	1.57985922739522	0.959946504111693	0.671088059986966	1.1496301425085	1.07606544911628	0.86195664346324	0.848888974284713	0.536649959754607	0.726495139033255	1.55712028950916	0.970234550123359	1.20489369098892	7	BN373_16711	ERS227112_03534	ROD_10921	SL1344_1073	SL3261_1073	STMMW_11441	STM_MW11441	SEN1912	t1784	EC958_1225	NCTC13441_02877	BW25113_1034	b1034	1098879
narI	respiratory nitrate reductase 1, gamma subunit	0.638646972044568	0.607306984997261	1.13853181888978	0.890849914505957	0.617703190633577	1.28978804642101	0.988482787758284	0.612506805050908	0.768699045095	1.87928841122414	0.658037439460772	1.6381516201855	7	BN373_28051	ERS227112_04457	ROD_17791	SL1344_1689	SL3261_1689	STMMW_17531	STM_MW17531	SEN1278	t1670	EC958_1497	NCTC13441_02612	BW25113_1227	b1227	1285849
rsmE	ribosomal RNA small subunit methyltransferase RsmE	0.996698199499602	0.933527154659971	0.730781912212524	1.14415465286814	1.08011613765228	0.803248913507277	0.465473062137643	0.766020781995178	0.674846998754802	0.745994808206095	0.867695265803389	0.725759537209981	7	BN373_40321	ERS227112_01284	ROD_50401	SL1344_3069	SL3261_3069	STMMW_30551	STM_MW30551	SEN2937	t3006	EC958_3232	NCTC13441_00805	BW25113_2946	b2946	3091134
rpe	ribulose-phosphate 3-epimerase	0.516176016872894	0.649289893604976	0.445825372650315	0.902771499022562	0.43105940693716	0.765508044835072	0.677235425121413	0.943019851591047	0.518497744109098	0.76884358774608	0.180257489086671	1.35266666975338	7	BN373_43941	ERS227112_00828	ROD_44371	SL1344_3450	SL3261_3450	STMMW_34731	STM_MW34731	SEN3309	t4023	EC958_3777	NCTC13441_00314	BW25113_3386	b3386	3514382
npdA	NAD-dependent deacetylase	0.477505632739577	0.659468006656179	0.523620561861271	0.626903509924628	0.399072837146253	0.344452857426359	0.165179652832675	0.499060469024975	0.210222382097092	0.429187629405744	0.367071073125376	1.11600274994831	7	BN373_17311	ERS227112_03595	ROD_11871	SL1344_1158	SL3261_1158	STMMW_12301	STM_MW12301	SEN1828	t1699	EC958_1317	NCTC13441_02792	BW25113_1120	b1120	1179631
abrB	protein AbrB	0.938766385442072	0.44200956021921	0.838616351475085	0.862901006998027	0.782398790960503	0.658582157916152	0.642930441888812	0.741239934518745	0.657360966060677	1.08030023709991	0.893053220269095	1.02439697500811	7	BN373_19331	ERS227112_05353	ROD_07171	SL1344_0711	SL3261_0711	STMMW_07861	STM_MW07861	SEN0679	t2147	EC958_0824	NCTC13441_03286	BW25113_0715	b0715	746723
trmH	tRNA guanosine-2'-O-methyltransferase	1.10171695542227	1.01360912557174	1.09823798704254	1.00543312207569	1.20085844905306	1.13942519294028	0.889709186725547	1.05426323007408	0.836571432876199	0.827957865141512	1.01494171175467	0.927712743845703	7	BN373_46411	ERS227112_00580	ROD_41651	SL1344_3709	SL3261_3709	STMMW_37321	STM_MW37321	SEN3565	t3775	EC958_4058	NCTC13441_00033	BW25113_3651	b3651	3824515
pnuC	nicotinamide mononucleotide transporter PnuC	0.73341377359428	1.16809323781571	1.46389206247729	0.946050366402854	1.02765280974149	0.752697762745403	0.558248350523581	1.06903061134341	0.761647542339842	0.994641882924864	0.6854250167826	1.40296630941477	7	BN373_13211	ERS227112_03198	ROD_07391	SL1344_0734	SL3261_0734	STMMW_08091	STM_MW08091	SEN0702	t2121	EC958_0863	NCTC13441_03243	BW25113_0751	b0751	783166
rsuA	ribosomal small subunit pseudouridine synthase A	1.11373616931994	0.855921176399809	1.18323786781433	0.82968436933987	1.02717348431897	0.895082264352718	0.394026581231914	0.889607366609529	0.852219735688077	0.822436308870535	0.905323843009475	0.886649734396496	7	BN373_32221	ERS227112_03964	ROD_23141	SL1344_2199	SL3261_2199	STMMW_22531	STM_MW22531	SEN2215	t0632	EC958_2521	NCTC13441_01526	BW25113_2183	b2183	2279788
tatD	deoxyribonuclease TatD	1.37317656835543	1.80894112109528	1.4812731884483	1.08661322618443	1.32256794831406	1.15407975511693	0.985297803437464	1.25337399917958	1.35580198112074	0.944035888891643	1.03524237597968	1.25316860612396	7	BN373_49601	ERS227112_01807	ROD_39151	SL1344_3930	SL3261_3930	STMMW_39471	STM_MW39471	SEN3771	t3321	EC958_4321	NCTC13441_04660	BW25113_4483	b4483	4023554
pdxH	pyridoxamine 5'-phosphate oxidase	0.389691992340679	0.197515890092613	0.510311490205782	0.913425318552932	0.759814267947539	0.583304735981409	0.175439119325459	0.390575384649214	0.0490949024724705	0.483577625740141	0.155094614399359	0.317846948013711	7	BN373_25571	ERS227112_04698	ROD_14291	SL1344_1380	SL3261_1380	STMMW_14511	STM_MW14511	SEN1599	t1316	EC958_1861	NCTC13441_02243	BW25113_1638	b1638	1717351
yohK_2	LrgB family protein	0.902228156583833	0.878130952853106	0.738335297567587	0.734163723205949	0.921092203059038	0.763420999315167	0.948540870076889	0.58399971765684	0.84897666078854	1.05384078530262	1.01505495679095	0.983476467135578	7	BN373_31851	ERS227112_03997	ROD_22701	SL1344_2159	SL3261_2159	STMMW_22141	STM_MW22141	SEN2175	t0673	EC958_2479	NCTC13441_01567	BW25113_2142	b2142	2231019
ftsE	cell division ATP-binding protein FtsE	0.384552466185929	0.656529622972128	0.930133929000343	0.0103252843438821	0.00966784891366629	0	0	0.508748215828212	0	1.18108005421785	0.896751918487161	0.823917899849133	0	BN373_44641	ERS227112_00756	ROD_43581	SL1344_3535	SL3261_3535	STMMW_35591	STM_MW35591	SEN3393	t3952	EC958_3857	NCTC13441_00237	BW25113_3463	b3463	3602079
mipA	MltA-interacting protein MipA	1.48249591387884	0.476017921713669	0.953382583783674	1.16764361221273	1.35876986325193	1.26752405264788	0.646094166876875	0.92050779778723	0.565578684357215	0.830452137682308	0.767415768400561	0.708159587364651	7	BN373_18161	ERS227112_03662	ROD_12701	SL1344_1221	SL3261_1221	STMMW_12921	STM_MW12921	SEN1766	t1165	EC958_2004	NCTC13441_02098	BW25113_1782	b1782	1865726
nfsA	oxygen-insensitive NADPH nitroreductase	0.520696090086152	0.412908411352895	0.79689447713215	0.783596702785456	1.01139347343853	1.07030352202069	0.812481431593233	0.926611480984552	0.553553623533579	1.62200083663948	1.34687307708691	0.567985424727948	7	BN373_14971	ERS227112_03367	ROD_08571	SL1344_0850	SL3261_0850	STMMW_09251	STM_MW09251	SEN0820	t2022	EC958_0963	NCTC13441_03143	BW25113_0851	b0851	891184
